album,data,musica,letra
The ReVe Festival 2022 - Birthday,2022-11-28 00:00:00,롤러코스터 (On A Ride),"6 Contributors
Translations
한국어 (Korean)
Romanization
Español
Red Velvet - 롤러코스터 (On A Ride) (English Translation) Lyrics
[Intro: All]
Da-da-la-da-da
Da-da-la-da-da
Da-da-la-da-da
[Verse 1: Joy,
Irene
]
A bustling day, night
When I'm with you
Feel like playin' in a theme park
My thumping heart
Doesn't calm down all day
[Refrain: Seulgi]
Up and down
Flying anywhere
With this special feeling
Start calling it love
[Pre-Chorus: Yeri,
Wendy
]
Riding under that sweet eyes
Can't help it, na-na-na-na
I'm gonna ride it up and down with no boundaries
I made up my mind
[Chorus: All,
Joy
,
Seulgi
]
Oops, we are on a ride
Yeah, hold on tight, hold me tight
The thrill gets bigger and bigger
You and I are getting closer
Every day is our own season, yeah
Oops, get in right now
Wherever on your heart, endlessly
Round and round like a dream
Oops, we arе on a ride



[Verse 2: Yeri, *Irene & Yeri*,
Irene
,
Seulgi
,
Irene & Wendy
]
Slow down the tempo
Tеnsion's tight again, nah
*The sound burst, the mood twist*
We never feel bored, not even for a second, no-no
The dancing clock hands are quick
A little further, just go, go
Fallin' in love beyond the new door
No time catch pur breath, we're havin' fun
[Refrain: Joy]
More and more, like dreaming an unknown dream
It makes me smile with you, ha-ha-ha-ha-ha-ha
[Pre-Chorus: Irene,
Seulgi
]
The timing when the fireworks explode brightly
I can't miss it, na-na-na-na
Go on and on
Even if the dark night comes after us
Further, faster, we can move
[Chorus: All,
Wendy
,
Yeri
]
Oops, we are on a ride
Yeah, hold on tight, hold me tight
The thrill gets bigger and bigger
You and I are getting closer
Every day is our own season, yeah
Oops, get in right now
Wherever on your heart, endlessly
Round and round like a dream
Oops, we are on a ride



[Bridge: Joy,
Yeri
,
Wendy
]
Take me inside you
A vibe that feels new
Ah-ah-ah, ah-ah, yeah
Oops, we are on a ride
The whole world welcomes us
All night long, wherever
We're going higher
[Chorus: All,
Seulgi
,
Irene
]
Oops, we are on a ride
Yeah, hold on tight, hold me tight
All day, above the clouds
It comes up endlessly, you and me
Our season will continue, yeah
Oops, get in right now
Wherever we are together, endlessly
Round and round like a dream
Oops, we are on a ride
[Outro: All,
Yeri & All
,
Seulgi & All
,
Wendy
]
Da-da-la-da-da (
Yeah
)
Da-da-la-da-da (
You and I
)
Da-da-la-da-da
Hold on tight, hold me tight
Da-da-la-da-da
Da-da-la-da-da
Da-da-la-da-da
Oops, we are on a ride"
The ReVe Festival 2022 - Birthday,2022-11-28 00:00:00,ZOOM,"7 Contributors
Translations
한국어 (Korean)
Romanization
Español
Red Velvet - ZOOM (English Translation) Lyrics
[Intro: Wendy]
Why are you lying?
Tired man, come on
[Verse 1: Seulgi,
Joy
,
Yeri
]
A clue, your irritating expression
Just one more slip-up, go ahead
You can't escape it, you're in my frame
It's not going to be easy
Well, it's like I'm looking back at all the CCTVs
I'm trying to find out everything, truth in your excuse
[Refrain: Irene]
Watch out (Watch out)
Honestly, I'm quite (Quite)
Persistent (I am)
[Pre-Chorus: Wendy]
All night, replay (Replay)
You are (You are) so loud
Your voice lingers in my ears
Your lies (Your lies), your lies (Woo)
[Chorus: All]
Looking at you who only gets angry
Only confirms my suspicions, so I rewind my memory
I was so into it that I always missed it
The gap bеtween your eyes, I zoom, zoom, zoom
You're rambling, talking in circlеs
You broke the alibi into pieces
Your words were sweet, so I always swallowed them
The loophole in your words, I zoom, zoom, zoom



[Post-Chorus: Seulgi,
Wendy
]
Remember, remember, remember, remember
Remember, remember, remember, remember
[Verse 2: Irene,
Joy
,
Wendy
]
Uh, stopped in front of a suspicious scene (
Footsteps
)
Let's take a step back to that memory (
One step
)
Following your gestures (Uh), chasing your facial expressions (Uh)
Digging through to find the evidence
(
Guess what? I got 'em
)
I'm a sharp policeman, you're a sloppy criminal
[Refrain: Yeri]
Watch out (Watch out)
More than you think (Think)
I'm thorough (I'm thorough)
[Pre-Chorus: Seulgi]
All night, replay (Replay)
I can't (Can't) even sleep (Even sleep)
Tracking down every trace (Every trace)
Your lies (Your lies), your lies (Woo)
[Chorus: All]
Looking at you who only gets angry
Only confirms my suspicions, so I rewind my memory
I was so into it that I always missed it
The gap between your eyes, I zoom, zoom, zoom
You're rambling, talking in circles
You broke the alibi into pieces
Your words were sweet, so I always swallowed them
The loophole in your words, I zoom, zoom, zoom



[Bridge: Joy,
All
,
Wendy
]
Hey, hey, hey, hey
Pull it, zoom, zoom, zoom
Hey, hey, hey, hey
Find it, zoom, zoom, zoom
[Pre-Chorus: Joy]
Replay all night, crying (Crying), laughing
You made me want to believe everything
Your lies, (Your lies) your lies
[Chorus: All,
Wendy
,
Seulgi
]
(
Hey, oh-oh-oh, oh-oh-oh
)
Looking at you who only gets angry
Only confirms my suspicions, so I rewind my memory
I was so into it that I always missed it (
Hey
)
The gap between your eyes, I zoom, zoom, zoom
You're rambling, talking in circles (
Ooh-ooh, ooh-ooh
)
You broke the alibi into pieces
Your words were sweet, so I always swallowed them (
Oh, woah, oh
)
The loophole in your words, I zoom, zoom, zoom
[Post-Chorus: Irene,
All
,
Yeri
]
Remember, remember, remember, remember
Pull it, zoom, zoom, zoom
Remember, remember, remember, remember
Find it, zoom, zoom, zoom"
The ReVe Festival 2022 - Birthday,2022-11-28 00:00:00,Celebrate,"4 Contributors
Translations
한국어 (Korean)
Romanization
Español
Red Velvet - Celebrate (English Translation) Lyrics
[Verse 1]
As if nothing had happened
Close your eyes and blow out the candles
I want to be with you every day
It melts my heart
My secret that you don't know
[Pre-Chorus]
Party is coming to an end
But I want to stay a little longer
I miss the time to go
[Chorus]
It's your birthday
The champagne bursts with you
This cake was sweet all over
Like the first time, I celebrate
Back in the day
Without even noticing
Next to you, before the candle burns
Go back to celebrating
[Verse 2]
Like the invertеd hour hand
I'm the only one who wants to rewind timе
Falling sweetness
It makes my heart flutter when I see you again
Enchanting feelings
I'll never forget everything



[Pre-Chorus]
When everyone stops
I go back to your side
Smiling brightly and making eye contact
[Chorus]
It's your birthday
The champagne bursts with you
This cake was sweet all over
Like the first time, I celebrate
Back in the day
Without even noticing
Next to you, before the candle burns
Go back to celebrating
[Post-Chorus]
I want to be forever, in this dream-like night
Rushing the clock, it's heading toward the end
Back in the day
My heart was sad with regret
I stop and turn back
Start again, celebrate, celebrate
[Bridge]
Put each other in our wide eyes
We'll celebrate through the night
Even if the same scene is new, you and I
We'll celebrate and cross the time



[Chorus]
It's your birthday
Every day is full of you
I turn round and round by your side
Let's be together again to celebrate
Back in the day
Every moment is precious
In this memory that only I know
Celebrate with sincerity
[Post-Chorus]
I want to be forever, in this dream-like night
Rushing the clock, it's heading toward the end
Back in the day
My heart was sad with regret
I stop and turn back
Start again, celebrate, celebrate"
Bloom,2022-04-06 00:00:00,Marionette,"4 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - Marionette (English Translation) Lyrics
[Verse 1]
Cloudless starry night
Moonlight that illuminates the stage
Don't do it tomorrow, it's the time
Feel good, good, good
For whimsical music
I'm moved by my limbs
Beautiful and painful show begins
The curtain has opened
[Pre-Chorus]
Hey, you
I can hear the voice in my heart
""Where are you?""
It’s always the same dance
Bored
[Chorus]
The perfect scene I dreamed of
I decided to make it real right now
Cut off the entwined thread
Marionette has begun to movе
Shooting stars are illusions
Only one blink
Look at it with your clear еyes and find it
Dancing to reveal marionette



[Post-Chorus]
It's painful and scary
Confined in a narrow box
(I go) Don't sit down
Let's soar high and high with just one step
(I go) Eventually, it became fun
[Verse 2]
One candle
It's my birthday
Rewritten fate
I'm not going back
The ephemeral colorless show is over
The curtain went down
[Pre-Chorus]
Hey, you
Don't hesitate to breathe in
""I'm here""
Even in an unknown place where no one goes
I do not care
[Chorus]
The perfect scene I dreamed of
I decided to make it real right now
Cut off the entwined thread
Marionette has begun to move
Shooting stars are illusions
Only one blink
Look at it with your clear eyes and find it
Dancing to reveal marionette



[Refrain]
Leave yourself in the night breeze
If you dance freely
The moonlight and the stars will be on your side
[Bridge]
Oh-oh-oh-oh-oh
As you like
It's time, slowly
Oh-oh-oh-oh-oh
Do not stop
Don't stop me now
[Chorus]
The perfect scene I dreamed of
I decided to make it real right now
Cut off the entwined thread
Marionette has begun to move
Shooting stars are illusions
Only one blink
Look at it with your clear eyes and find it
Dancing to reveal marionette"
Bloom,2022-04-06 00:00:00,WILDSIDE,"4 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - Wildside (English Translation) Lyrics
[Intro]
Mmm
Show you inside myself
Listen
[Verse 1]
From a sweet melting spot
O-o-o-out
Looking at myself in the mirror
Who are you?
I want to be myself and
Keep dancing without pretending
I look inside me for myself that I don't even know
Baby? Crazy? I don't know the truth
[Pre-Chorus]
I fight even if I know I'll lose
(ah-ah-ah, ah-ah-ah, yeah)
I can't always be running away
[Chorus]
Inside o-o-out my wild side, my wild side
The unseen me who has overcome weakness
Wild side, far away, far away
Higher and higher to the place unseen
No one can stop me anymore
Get set, go
Goodbye, I'm not my old self
Take a look at my wild side



[Post-Chorus]
Wild
Wild
By instinct, do it, come along with me
Let us go down, down, down, down the street
I didn't go anywhere, now I could go everywhere
Scared of change, just looking from the side
When you protect me and I'm breathing
I'm forced into misery like a puppet, muppet
I thought I was no good
But behind weakness there was strength
Words from loveless people, I don't care about it anymore
I will show you the truth
[Pre-Chorus]
Never tell lies to myself anymore
(Ah-ah-ah, ah-ah-ah, yeah)
Fly now to the place I want to be
I'm never scared of going to the sky
[Chorus]
Inside o-o-out my wild side, my wild side
The unseen me who has overcome weakness
Wild side, far away, far away
Higher and higher to the place unseen
No one can stop me anymore
Get set, go
Goodbye, I'm not my old self
Take a look at my wild side



[Bridge]
Accepting myself
That I don't even know of
I want to love more
Believe myself more
So I don't get lost, yeah, yeah, yeah
Starlight, slash the dark night already
So bright, sparkle, la-la-la-la-la
[Chorus]
Inside o-o-out my wild side, my wild side
The unseen me who has overcome weakness
Wild side, far away, far away
Higher and higher to the place unseen
No one can stop me anymore
Get set, go
Goodbye, I'm not my old self
Take a look at my wild side
[Post-Chorus]
Wild
Wild
By instinct, do it, come along with me
Let us go down, down, down
I will show you my wild side"
Bloom,2022-04-06 00:00:00,SAPPY,"6 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - SAPPY (English Translation) Lyrics
[Intro]
Which do you like?
(He's a big boy)
Let me be clear
(But such a young boy)
Which do you like?
(Such a sappy sappy boy)
Let me be clear know
Come on boy, yeah, yeah
[Verse 1]
You're sobbing and being pessimistic
You're hesitating again, you can't choose
Writing poems in your note, your hobby is sentimental
Look, now it's time to open the door
[Pre-Chorus]
Even though I definitely wouldn't mind being loved
Why? Stop getting timid on me, amazing
(yeah)
[Chorus]
It's not that I don't like it
(Sappy, sappy, too cutie, cutie)
Log out from daydreams
(Sappy, sappy, too cutie, cutie)
Which do you love?



I want you to tell me the truth tonight
I'm not a child
(Sappy, sappy, too cutie, cutie)
Tell me, which do you love?
Let me be clear
[Verse 2]
It's not bad thing to dream
It's not a fairytale, it's the real world
What are you gonna do? Which one are you gonna pick?
Reality or fantasy, adolescent boy?
I'm still clearing  dating simulation games using the manual
I'm still a long way from real love
[Pre-Chorus]
If I ask you for your love
Don't turn your eyes away from me, amazing
(yeah)
[Chorus]
It's not that I don't like it
(Sappy, sappy, too cutie, cutie)
Escape from being just two-dimensional
(Sappy, sappy, too cutie, cutie)
Which one do you love?
Tonight let me know your true feelings
You'll really grow up then
(Sappy, sappy, too cutie, cutie)
Tell me, which one do you love?



[Bridge]
Which one do you love? Let's make it clear
Which one do you love? Let's make it clear
(Know, know, know, know)
It's fine either way
(Let's make it clear know, know, know, know)
[Chorus]
It's not that I don't like it
(Sappy, sappy, too cutie, cutie)
Log out from daydreams
(Sappy, sappy, too cutie, cutie)
Which one do you love?
What? What? What?
(Sappy, sappy, too cutie, cutie)
Escape from being just two-dimensional
(Sappy, sappy, too cutie, cutie)
Which one do you love?
[Outro]
Is it me or her? Please, choose
In your heart, it's probably me than her
I want you to tell me the truth tonight
You'll really grow up then
(Sappy, sappy, too cutie, cutie)
Tell me, which one do you love?



Which one do you love? Let's make it clear
Which one do you love? Let's make it clear"
Bloom,2022-04-06 00:00:00,Jackpot,"8 Contributors
Translations
Red Velvet - Jackpot (English Translation)
Romanization
Jackpot Lyrics
[Red Velvet「Jackpot」歌詞]
[Verse 1: Irene,
Yeri
]
チャンスは一度しかないでしょ？
あと少しで time limit (Oh, girls)
痛いほど高鳴る鼓動
脳内まさに stormy
(Oh, girls)
[Pre-Chorus: Wendy,
Seulgi
]
Na-na-na, hey
逃げたら負け
気取る poker face
滴る汗 let's shake off
もう覚悟決めよう
誰の邪魔も no!
(Oh, girls)
[Chorus: All,
Irene
]
Jackpot can't stop rolling all night
夢なら夢でもいいんじゃない
Gotta take a chance
Crush on, baby 何でもないね
あたしのものだよ paradise (飛び込んじゃおう)
ほら hit the jackpot
[Post-Chorus: All,
Yeri
]
ギリギリ気味 it's alright
どんどんどんどんハマっちゃう
ビリビリビリ be all mine (飛び込んじゃおう)
ほら hit the jackpot



[Verse 2: Irene]
Hey, このまま never wake me up
夢の中揺られてたい
上がってった ladder 絡む step
ガチ feeling good あっちまで
行けるか？　行かなくちゃ！
憧れた brand new days
Hey, そろそろかな
Wake me up, I don't wanna miss a chance
[Pre-Chorus: Seulgi]
Hey, 後戻りも
これ以上は no! (Oh, girls)
[Chorus: All,
Seulgi
]
Jackpot can't stop 全身全霊
1から100まで感じたい gotta take a chance
Crush on, baby なんて romantic
夢じゃ終わらない paradise (掴み取ろう)
ほら hit the jackpot
[Post-Chorus: All,
Irene
]
ギリギリ気味 it's alright
どんどんどんどんハマっちゃう
ビリビリビリ be all mine (掴み取ろう)
ほら hit the jackpot



[Bridge: Wendy,
Joy
,
Seulgi
]
Oh my gosh! (Oh, girls)
I'm ready for it
もっと高く上るわいいでしょ?
夢なら夢でもいいんじゃない?
Crush on, baby 何でもないね
あたしのものだよ paradise
まだ足りなくて
[Chorus: All,
Seulgi
,
Joy
,
Yeri
, *Wendy*]
Jackpot can't stop rolling all night (
Oh no, woo!
)
夢なら夢でもいいんじゃない
Gotta take a chance (
Na-na-na
)
Crush on, baby 何でもないね
あたしのものだよ paradise (飛び込んじゃおう)
ほら hit the jackpot
(*ほら hit the jackpot*)
[Post-Chorus: All,
Wendy
,
Irene
,
Seulgi
]
ギリギリ気味 it's alright (
Ah
)
どんどんどんどんハマっちゃう
ビリビリビリ be all mine (飛び込んじゃおう)
ほら hit the jackpot
ギリギリ気味 it's alright
どんどんどんどんハマっちゃう
ビリビリビリ be all mine (飛び込んじゃおう)
ほら hit the jackpot
(
ほら hit the jackpot
)"
Bloom,2022-04-06 00:00:00,#Cookie Jar,"7 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - #Cookie Jar (English Translation) Lyrics
These days I'm frustrated, problems piling up
It’s so tiring
Definitely impossible, getting through barely
Things are always like this
(Give me) Someone, not enough, I want a sweet one
(Give me) Your heart, I want it now
Ta-ta-ta-ta-take it
As you wish, anything you want, ooh ooh ooh
Ty-ty-type it
The door, search for it, a dream-like treat
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
I can go anywhere
My heart is beating faster
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
A chocolate bar about to melt
Feels like I can fly into a shining world
#Cookie Jar



Bold and selfish
Cuteness is justice (yeah)
Like a marshmallow my feelings are fluffy
Next to me is a prince (ooh ooh ooh ooh)
(Give me) Someone, I want that sweet love
(Give me) I’ll search with you, the best recipe
Ta-ta-ta-ta-take it
As you wish, anything you want, ooh ooh ooh
Ty-ty-type it
The door, search for it, it's like a dream
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
I’ll cast a spell
The excitement will burst
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
Sweet and sour candy pop
Let’s paint a colorful world
#Cookie Jar



Eat one bite, you won’t stop, ooh ooh ooh
My heart wants it, it won’t stop, ooh ooh ooh
(Sugar rush) I’m dizzy
(Sugar rush) Feel so good
It’s a secret between only you and me so hush hush hush
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
I can go anywhere
My heart is beating faster
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
A chocolate bar about to melt
Feels like I can fly into a shining world (oh)
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar (put your hand in the jar)
I’ll cast a spell
The excitement will burst (it will burst)
#Cookie Jar
Oh oh oh!
(Chocolate chips, vanilla, mint) Put your hand in the cookie jar
Oh oh oh!
(I really can have any) Sweet and sour candy pop
Let’s paint a colorful world (a colorful world)
#Cookie Jar"
Bloom,2022-04-06 00:00:00,Snap Snap,"9 Contributors
Translations
Red Velvet - Snap Snap (English Translation)
Romanization
Snap Snap Lyrics
[Red Velvet「Snap Snap」歌詞]
[Intro: Wendy]
Oh, I just love it
I love the camera so, so much
And the camera loves me
[Verse 1: Joy,
Irene
,
Seulgi
,
Yeri
]
どれも毎回 fancy and gorgeous
味方は don't take the knife
これも買いたい pretty and famous
先生からは「enjoy the life」
[Verse 2: Wendy,
Seulgi
,
Joy
]
映えるもの映えるとこ
あっちこっち探しては ride
どこのだれ？だれがどれ？
いちいちチェックしちゃう like
欲しいのはただ
ハート１つだけ
目立つのは仕方がないよね
[Pre-Chorus: Yeri,
Seulgi
]
はにかむ character 照れるように笑う
カメラの angle 予告なく向かう
同じコト ちがうヒト
輝いて新しいものなら
I'm ready for ya



[Chorus: Seulgi,
Joy
]
Gimme that snap, snap
カメラの flashing on me
謎めく connection 燃える reaction
ここで snap, snap 絶妙な timing
真似する fashion 隠す emotion
Check it out, here I go
[Post-Chorus: All,
Wendy
,
Irene
]
La-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me
(Look at that)
La, la-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me
[Verse 3: Wendy,
Joy
,
Yeri
]
Aha! 動くスクロール
囲まれ follow
Aha! まるで興味ない
中身の正体
繋がればそれだけで
ギリギリ知り合いだね
それくらいでちょうどイイわ
覗きに来て my lifestyle



[Pre-Chorus: Seulgi,
Yeri
]
同じコト ちがうヒト
輝いて新しいものなら
I'm ready for ya
[Chorus: Seulgi,
Wendy
]
Gimme that snap, snap
カメラの flashing on me
謎めく connection 燃える reaction
ここで snap, snap 絶妙な timing
真似する fashion 隠す emotion
Check it out, here I go
[Post-Chorus: All,
Joy
,
Wendy
]
La-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me
(Look at that)
La, la-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me
[Bridge: Seulgi,
Wendy
]
Ah, ah!
時には見て please
ほんとうの photography
(Yeah)
なんだかメランコリーな日も
君には打ち明けたいの



[Chorus: Joy,
Irene
]
Gimme that snap, snap
カメラの flashing on me
謎めく connection 燃える reaction
ここで snap, snap 絶妙な timing
真似する fashion 隠す emotion
Check it out, here I go
[Post-Chorus: All,
Seulgi
,
Irene
]
La-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me
(Look at that)
La, la-la-la-la-la
La-la-la-la-la-la
Loving, loving me
Stuck in, stuck in me"
Bloom,2022-04-06 00:00:00,Sayonara,"6 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - Sayonara (English Translation) Lyrics
There're more cold wind to come
That day's love is prickling
Colourful coated lovers
Sweet love so sweet love
In the town
Swinging and fluttering
This moment is not not painful
But but but only a little bit but
So it seems, crossing this sky
Sayonara, continuously sparkling
Forever sorry, don't say such things
Wanting to meet you, wanting to meet you
Sayonara, selfish but I love you
If I can rewind the clock's pin
This thought has too many legends
It's raining Lonely night
Tears are Don't know why
Always always
If you're embracing me
Sayonara, laughing more and more
I want to hear your cute laughter
Waiting to see stars after the rain
Sayonara, after such a long time but I need you



Your favourite clothes
With matching rings
Would you come back (x 3)
Tears of that day
Surely unforgettable
Sayonara, continuously sparkling
Forever sorry, don't say such things
Wanting to meet you, wanting to meet you
Sayonara, selfish but I love you
Give me, give me love
Give me, give me, give me love
Give me, give me love
Sayonara give me love
Unbalanced love unbalanced distance
Give me, give me love
Give me, give me, give me love
Give me, give me love
Sayonara give me love
Wanting to meet you
Give me love but Bye bye"
Bloom,2022-04-06 00:00:00,Aitai-tai,"14 Contributors
Translations
Red Velvet - Aitai-tai (English Translation)
Romanization
Aitai-tai Lyrics
[Red Velvet「Aitai-tai」歌詞]
[Intro: Irene,
Joy
,
Seulgi
,
Yeri
, (Wendy)]
Miss you, I always
Miss you, I always
Miss you, I always
(Ah~)
Miss you
Aitai
[Verse 1: Joy,
Seulgi
]
バナナよりいちごが好き
甘酸っぱい感じが
ブラックよりアイスが好き
真夏楽しみだね
[Pre-Chorus: Irene,
Wendy
]
些細なことでも知りたいのなら
喜んで教えたのに
ココロはまっすぐ
願いはひとつ
Oh, if you wanna be my boyfriend
[Chorus: Yeri,
Seulgi
]
Aitai-tai
Aishitai-tai
今すぐビュンと飛んで行きたいよ
この気持ち伝えたい
Aitai



[Post-Chorus: Yeri,
Joy
]
今君に、oh今届けたいよ
今君に say that 一緒にいたい boy
[Verse 2: Irene,
Joy
]
メールより電話が好き
既読とか気が散る
映画より散歩が好き
色んなことしゃべりたい
[Pre-Chorus: Yeri,
Seulgi
]
イマドキのかけひきなんか嫌い
恋に落ちたんだから
So 答えてね
正直あたしと
同じでしょ boy
[Chorus: Irene,
Wendy
]
Aitai-tai
Aisihtai-tai
今すぐギュッと抱き締めたいよ
この恋は離さない
Aitai
[Verse 3: Irene,
Seulgi
,
Wendy
]
意外とお似合い yes
So このまま close my eyes
まだ起きない未来
I'm just sleeping deeply now
君と目が合えば始まる story
あたしの声聞きたくないの？ Why?



[Bridge: Joy,
Wendy
]
甘い甘い
ものがたり
夢なら覚めないで
毎日祈るどうか気づいて
またここで
[Chorus: Seulgi & Wendy,
Joy
]
Aitai-tai
Aishitai-tai
今すぐビュンと飛んで行きたいよ
この気持ち伝えたい
Aitai
[Outro: Wendy,
Yeri
,
Seulgi
,
Irene
]
Aitai-tai
Aitai-tai
Aitai
今君に、oh今届けたいよ
Aitai-tai
Aitai-tai
Aitai
今君に say that 一緒にいたい boy"
Bloom,2022-04-06 00:00:00,Swimming Pool,"13 Contributors
Swimming Pool Lyrics
[レッドベルベッド 「Swimming Pool」 歌詞]
[Intro]
Shala-lalala-lala (Yeah, yeah)
Shalala-lalala-lala (Hoo)
Shala-lalala-lala (Yeah, yeah)
Shalala-lalala-lala (Hoo)
[Verse 1]
火照る season 夢心地 drive
待ちかまえる sunshine (Sunshine)
I know the reason (Reason)
君のとなりで発熱トロピカル (Oh yeah)
[Verse 2]
We go ""Hey! Hey!""
Singing favorite tunes
波打つトキメキ
We go ""Hey! Hey!""
胸高まり中あの雲より high
[Pre-Chorus]
ひろがる scene はずむ beat
縮まる distance (縮まる distance)
アワてない アセらない
ねぇ come on, come on (Hey!)



[Chorus]
こっち向いて
Boom, b-boom, 真夏の booming
Chance, ch-chance, 横顔で waiting
Hey, hey, you, so whatcha gonna do?
次のパノラマ見せて
In the swimming pool, ooh-ooh
You're so cool, ooh-ooh
Dive into the blue, ooh-ooh
恋は swimming pool
It's what you do
[Post-Chorus]
Hey, hey, you, so whatcha gonna do?
[Verse 3]
まわす turning (Turning)
わざとらしく
ヨソミしてる隙に
君の magic 魅せて romantic
曖昧は no way, yeah
[Verse 4]
We go, ""Hey, hey""
Looking up to the sky 隠してるドキドキ
We go, ""Hey, hey""
坂道の向こう
海まであと少し



[Pre-Chorus]
きらめく beach そよぐ tree
甘くなる phrase (甘くなる phrase)
夢みたい夢じゃない
ねぇ come on, come on (Hey)
[Chorus]
こっち向いて
Boom, b-boom, 真夏の booming
Chance, ch-chance, 横顔で waiting
Hey, hey, you, so whatcha gonna do?
次のパノラマ見せて
In the swimming pool, ooh-ooh
You're so cool, ooh-ooh
Dive into the blue, ooh-ooh
恋は swimming pool
It's what you do
[Bridge]
大きく息を吸って (吸い込んで)
目を閉じているから
一気に water slide (Come on)
[Refrain]
Shala-lalala-lala (Yeah, yeah)
Shalala-lalala-lala (Hoo)
(Do you wanna stay with me this summer?)
Shala-lalala-lala (Yeah, yeah)
Shalala-lalala-lala (Hoo)



[Chorus]
こっち向いて
Boom, b-boom, 真夏の booming
Chance, ch-chance, 横顔で waiting
Hey, hey, you, so whatcha gonna do?
次のパノラマ見せて
In the swimming pool, ooh-ooh (In the swimming pool)
You're so cool, ooh-ooh
Dive into the blue, ooh-ooh
恋は swimming pool
It's what you do
[Outro]
Shala-lalala-lala (Yeah, yeah)
Shalala-lalala-lala (Shalala-lala; hoo)
Shala-lalala-lala
恋は swimming pool
It's what you do"
Bloom,2022-04-06 00:00:00,'Cause it's you,"5 Contributors
Translations
日本語 (Japanese)
Romanization
Red Velvet - ’Cause it’s you (English Translation) Lyrics
[Verse 1: Seulgi,
Yeri
]
I've been on edge lately
My problems accumulating like a mountain
I'm feeling really tired
I definitely can't do it, I'm pretty much at my limit
That's all I know these days
[Hook:
Wendy
, (All)]
(Give me)
Someone's missing, I want something sweet
(Give me)
Your heart, I want it now
[Pre-Chorus: Irene,
Joy
]
Ta-ta-ta-ta-take it
As much as you want, any one, all of it, ooh, ooh, ooh
Ty-ty-type it
The door, search it, a treat like a dream
[Chorus: Seulgi,
Wendy
,
Joy
,
All
]
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
We can go anywhere
My heart starts pounding faster
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
A chocolate bar that looks like it'll melt
I'll fly to a sparkling world
#Cookie Jar



[Verse 2: Wendy,
Joy
]
Fearlessly, selfishly
Cuteness is justice (Yeah)
This feeling like a marshmellow is fluffy
Next to me is a prince
(Ooh, ooh, ooh, ooh)
[Hook:
Seulgi
, (All)]
(Give me)
I want that sweet love with someone
(Give me)
Let's look for it together, the recipe for that secret medicine
[Pre-Chorus: Yeri,
Wendy & Irene
,
Irene
]
Ta-ta-ta-ta-take it
As much as you want, any one, all of it, ooh ooh ooh
Ty-ty-type it
The door, search it,
like a dream
[Chorus #2: Wendy,
Joy
,
Seulgi
]
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
I'll cast a spell
I'll make your heart skip a beat
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
Sweet and sour candy pop
Let's dye the world colourful
#Cookie Jar



[Bridge: Wendy,
Irene
,
Yeri
,
Joy
, *Seulgi*]
I can't stop myself from taking a bite, ooh, ooh, ooh
My heart craves it, I won't stop, ooh, ooh, ooh
(
Sugar rush
)
I'm getting dizzy
(
Sugar rush
)
Feel so good
*It's a secret just between us, hush, hush, hush*
[Chorus: Yeri,
Seulgi
,
Wendy
,
Irene & Seulgi
, *Irene*, (Joy)]
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar
Oh oh oh!
We can go anywhere
My heart starts pounding faster
#Cookie Jar
Oh oh oh!
*Put your*
hand in the cookie jar
Oh oh oh!
*A chocolate bar that looks like it'll melt*
(I'll fly to a sparkling world) (
Oh
)
#Cookie Jar
Oh oh oh!
Put your hand in the cookie jar (Put your hand in the jar!)
Oh oh oh!
I'll cast a spell (I'll cast it)
Your heart will skip a beat
#Cookie Jar
Oh oh oh!
(Choc chip, vanilla, mint) Put your hand in the cookie jar
Oh oh oh!
(It's really your choice) Sweet and sour candy pop
Let's dye the world colourful (Dye the world)
#Cookie Jar"
